temp_index	temp	path	dtype
0	6.8750000000000009	/home/gijs/Documents/VaihbavCrystals/runs/d24_zipf_classbits4/omega_T000.bin	uint16
4	0.7562500000000002	/home/gijs/Documents/VaihbavCrystals/runs/d24_zipf_classbits4/omega_T004.bin	uint16
5	0.68750000000000011	/home/gijs/Documents/VaihbavCrystals/runs/d24_zipf_classbits4/omega_T005.bin	uint16
6	0.61875000000000013	/home/gijs/Documents/VaihbavCrystals/runs/d24_zipf_classbits4/omega_T006.bin	uint16
8	0.27500000000000008	/home/gijs/Documents/VaihbavCrystals/runs/d24_zipf_classbits4/omega_T008.bin	uint16
