Time,CLN2,CLB2T,CKIT,CDC20T,CDH1A
5.538146779737592,0.1153817896552079,0.004877791282583132,0.06350421202739309,0.10440941427472442,0.9991367631267049
5.846211011779905,0.11189997941342977,0.004643309299320685,0.0653764938104236,0.09484234455732853,0.9993218943574431
6.154275243822219,0.10850547124236395,0.004465619100745645,0.06720857886326474,0.0861733752109815,0.9994034536400492
6.462339475864532,0.10519994832754474,0.004332492201263363,0.06900142034865658,0.07831824155594462,0.9993534158702516
6.770403707906845,0.10198470108731285,0.00423440314050817,0.07075594826903031,0.07120055327400199,0.9991059212215218
7.078467939949158,0.09886060507667913,0.004163951914476852,0.07247306987372731,0.06475106717942655,0.9985411260432323
7.386532171991472,0.09582812790135464,0.004113685450291269,0.07415366984996537,0.058907043706955015,0.9974612133305603
7.7204002210558595,0.09264517695018927,0.004073733695911909,0.07593480024978529,0.05319131183456971,0.9953467242046358
8.054268270120248,0.0895695284153196,0.004044111743660316,0.07767511200821349,0.04805474602299631,0.9916774742620134
8.388136319184637,0.08660034111986263,0.004024073297661012,0.07937563402383246,0.043438675821090705,0.9856198664085801
8.722004368249026,0.08373638664466493,0.004014721743025543,0.08103735036589181,0.039290359246685724,0.9760371693686776
9.055872417313415,0.08097611090952919,0.004017480102077418,0.08266118381689737,0.03556239244701101,0.9614838014554128
9.389740466377804,0.07831768909378281,0.004034242251102931,0.08424796379926601,0.03221217867165968,0.9402889568298992
9.840761912447588,0.07488452393223534,0.004084721367710656,0.08633380604332869,0.02821882042775224,0.8981438089739578
10.291783358517373,0.07162794508844762,0.004176989400181418,0.08835326723663907,0.024762103962437842,0.8375226217148348
10.742804804587157,0.06854198984323338,0.0043241865908730465,0.09029623927048697,0.021769997234592654,0.7577844636913171
11.06206732946804,0.0664572859260503,0.004469229986454449,0.09159208572569122,0.019898528250875614,0.6914544699455684
11.157846086932304,0.06584760178110677,0.004520147179566621,0.09195673806547353,0.019373376481927208,0.6704265052106674
11.253624844396569,0.06524506822768056,0.004574601965919721,0.09230402384843477,0.018864068560301695,0.6492824893817205
11.292507659733397,0.06500248721177615,0.004597704530322025,0.09244111233386984,0.018661719973845498,0.6409699815546096
11.32816563767016,0.06478104854224462,0.004619362452692558,0.09256654102569781,0.018478354065578437,0.6336876407276302
11.363823615606924,0.06456058564397876,0.004641438437183387,0.0926919025605904,0.01829706876440213,0.6267193543050852
11.399481593543687,0.06434109534190073,0.0046639034939092265,0.09281704773514457,0.018117840325435168,0.6200241277596752
11.43513957148045,0.06412257445260551,0.004686732769377681,0.09294186232806159,0.017940645342506296,0.6135768271604298
11.470797549417213,0.06390501978580046,0.0047099037793480415,0.09306632896514266,0.01776546074080748,0.607367811020937
11.521485206095166,0.06359742347068563,0.004743386842942168,0.09324268261628085,0.0175198518996243,0.5989383272568373
11.572172862773119,0.06329176393217813,0.004777456698207507,0.09341842410366638,0.01727819470258472,0.5909611128134885
11.622860519451072,0.06298803200106495,0.00481205571619223,0.09359357562892809,0.017040425587480597,0.5834145766247162
11.673548176129025,0.0626862185096164,0.004847129326016184,0.09376812743699746,0.016806481994813705,0.5762745938293166
11.724235832806977,0.06238631429087859,0.004882626406159033,0.09394207183941841,0.01657630236870355,0.5695194336733047
11.77492348948493,0.06208831017959192,0.004918498933727409,0.09411541287734078,0.01634982614905902,0.5631302950753149
11.874292704574202,0.06150957497463978,0.004989741547519276,0.09445349640286123,0.015916356392025113,0.5515978308970935
11.973661919663474,0.060938038192769786,0.005061938869090398,0.09478931621455003,0.01549645330648377,0.5412780104501043
12.073031134752746,0.060373630959698936,0.005134807418035325,0.09512289588760632,0.015089692310289515,0.5320552271611864
12.172400349842018,0.059816284528650863,0.005208092493940284,0.09545424504971468,0.01469566209194459,0.5238230433477102
12.27176956493129,0.059265930306400226,0.00528156586201365,0.09578337462422047,0.014313964198755138,0.516485573912221
12.371138780020562,0.05872249987742708,0.00535502311010287,0.09611030136306177,0.013944212649057132,0.5099569294164653
12.488069636899702,0.058091803233862434,0.005441194514569755,0.09649221007828078,0.013523907908053882,0.5032054468182919
12.605000493778842,0.05747048874767821,0.005526826245897526,0.09687112288832017,0.013119039463055624,0.4973530072566188
12.721931350657982,0.056858446145842234,0.0056116867862553614,0.097247065997943,0.01272904041936336,0.492298144270453
12.838862207537122,0.05625556567805147,0.005695574141169796,0.09762006472955183,0.012353364679567172,0.4879505323697307
12.955793064416262,0.05566173815695572,0.005778312982806491,0.0979901448208691,0.011991486190825254,0.4842299238152553
13.072723921295403,0.05507685499531088,0.005859752038134467,0.09835733233997823,0.011642898223805114,0.48106501422627534
13.264161321000305,0.054138319909713496,0.00598994611150359,0.09895230898237431,0.011099616697357435,0.4769202249635778
13.455598720705208,0.05322300014382503,0.006115856914456179,0.09953971276802813,0.010588617776029203,0.4738585467550447
13.64703612041011,0.052330431050175756,0.006237143086617387,0.10011965244663837,0.010107983130308624,0.4716823320338338
13.838473520115013,0.051460153431357875,0.00635356360450687,0.10069223521804914,0.009655908411074268,0.47022856037257904
14.029910919819915,0.0506117138005969,0.006464962150498019,0.10125756733522889,0.009230696537886636,0.4693629759114071
14.221348319524818,0.049784664612346874,0.006571253094859699,0.10181575366069727,0.008830751307029164,0.468974949072411
14.41278571922972,0.048978564461765996,0.006672409158738678,0.10236689718245273,0.008454571354719621,0.4689732071807463
14.666238761566365,0.047942817368181345,0.00679847700091764,0.10308592013200014,0.007990693942862753,0.46943894038178074
14.91969180390301,0.046942036282126585,0.006915738313538255,0.10379300675762244,0.007562954122597323,0.47031145022994225
15.173144846239655,0.045975249180206026,0.007024437707500828,0.1044883839803499,0.0071685365655308475,0.47148239839120615
15.4265978885763,0.04504150462248842,0.007124888005320623,0.10517227437349545,0.006804845308692324,0.4728682820014652
15.680050930912945,0.04413987198727462,0.00721745026780172,0.10584489601873208,0.006469486694327864,0.4744048658836081
15.93350397324959,0.04326944162410726,0.007302516826625252,0.10650646268295992,0.006160253553093859,0.4760427189864852
16.186957015586234,0.042429324926762955,0.00738049888639435,0.10715718401427168,0.0058751106337089935,0.47774382847755426
16.834874380588484,0.04041354587653247,0.007550514625075531,0.10877277198205432,0.005243056924367226,0.4821880009858677
17.482791745590735,0.038576384992268196,0.007683899055503291,0.11032213438901509,0.004729285545227829,0.48656015994423
18.130709110592985,0.036904847977720354,0.007787171588257242,0.11180842417427042,0.004311720193738074,0.49072383065072306
18.778626475595235,0.03538679578019739,0.007866087275923772,0.11323463932702896,0.00397238965380796,0.49461210094585634
19.426543840597486,0.03401091124239932,0.007925588556037722,0.11460363060778694,0.0036966334284793995,0.4981930908731343
20.074461205599736,0.032766661534858334,0.007969869879750608,0.11591810843122202,0.003472522771463633,0.501462308544193
20.975542637609447,0.031236801443420302,0.008012655693906938,0.11766039400213021,0.003228722761927151,0.5055138188763016
21.266549034103566,0.03078905095843543,0.008022900420010935,0.11820269695752338,0.003163943389423637,0.5067094408701674
21.557555430597684,0.030362605348349645,0.00803177367242643,0.11873541479732225,0.0031049244887226346,0.5078511713782689
21.848561827091803,0.029956733445149996,0.00803946486538009,0.11925875277649844,0.0030511382679523002,0.5089401924239124
22.139568223585922,0.029570731076325203,0.008046143366912797,0.11977291119354976,0.0030021284314885595,0.5099785394886128
22.43057462008004,0.029203918362301667,0.008051961872741835,0.12027808584756233,0.0029574796779245466,0.5109681949625292
22.72158101657416,0.028855638247784515,0.008057058642359498,0.12077446826475949,0.0029168047091196023,0.5119107605448384
23.148594665315926,0.02837680967545847,0.008063489434537859,0.12148731872852452,0.0028635765205384466,0.5132117115585899
23.575608314057693,0.02793460452451175,0.008068978739680823,0.12218221570844319,0.0028171433777662855,0.5144190387276075
24.00262196279946,0.027527202822085067,0.008073820578216798,0.12285971558137915,0.002776638224882849,0.5155373898099315
24.429635611541226,0.027152878381538834,0.008078263864096656,0.12352035647165534,0.0027413067940799157,0.5165712831501275
24.856649260282992,0.02680999424332911,0.008082518266297741,0.12416465890122841,0.002710489202260602,0.5175249345260539
25.28366290902476,0.026496998628409783,0.00808675932263873,0.12479312635568046,0.0026836081959931567,0.5184022830787124
26.07406053809415,0.025991580697020004,0.008095054990830991,0.12591626964727098,0.002642569712437315,0.519837570917418
26.864458167163544,0.025574938669450095,0.008104496635681701,0.1269897638137201,0.0026106933639817678,0.5210464201338619
27.654855796232937,0.02523926968959737,0.008115556524815208,0.12801637809836472,0.0025859435212506753,0.5220490326177899
28.44525342530233,0.024977526317805764,0.008128540077582852,0.12899871653543987,0.0025667324938355583,0.5228636934968576
29.235651054371722,0.024783348645902578,0.008143628141669345,0.12993922794461407,0.00255181931835022,0.5235068674451262
30.026048683441115,0.024651004616228215,0.008160908424924056,0.13084021491823986,0.0025402396956453223,0.5239933816445203
30.8829845967592,0.024571445732812988,0.008182138945301775,0.1317748943886478,0.002530603804031237,0.5243592391629093
31.386575685461406,0.02455334020647664,0.00819581998869942,0.1323047424268719,0.0025260479099508976,0.5245019736694159
31.53043101959493,0.024552182106115813,0.008199888967018377,0.13245354842631551,0.00252487585167687,0.5245333950999105
31.67428635372845,0.024554674990347348,0.008204028670724832,0.1326012412546629,0.0025237575537338055,0.524560396728902
31.818141687861974,0.024564286534935774,0.008208239493612542,0.1327478322538673,0.0025226899821781798,0.5245819856768682
31.961997021995497,0.024585479266353842,0.00821252278232248,0.13289333217683663,0.00252167043806698,0.5245961204079679
32.10585235612902,0.02462275013754954,0.008216881522231287,0.13303775091312156,0.0025206966747521216,0.5245996584057215
32.35260452423819,0.024738375611267197,0.008224558986795341,0.1332829833884013,0.0025191259087325242,0.5245651866793444
32.59935669234736,0.024932242520060696,0.008232530501061881,0.13352510264512657,0.0025176742452703137,0.5244612611469983
32.846108860456525,0.025222221635224248,0.008240871613202087,0.13376414410673948,0.002516332920735653,0.5242606340610655
33.09286102856569,0.02562669225242153,0.00824968665884057,0.1340001393296047,0.0025150935713418236,0.5239326980307571
33.51019222417569,0.026635817255184293,0.008266170523771581,0.1343924245691817,0.0025132044823278203,0.5229741550166324
33.927523419785686,0.028128455537824896,0.008285307503471177,0.1347761511598582,0.0025115519531282104,0.5213737785137755
34.34485461539568,0.030215418847717366,0.008308215077673197,0.1351513536098899,0.0025101068344197818,0.518935964786748
34.76218581100568,0.03302611635383077,0.00833630514083986,0.1355180036225384,0.0025088430305345065,0.5154368141027067
35.28517509597326,0.03778648222853016,0.008381346662230211,0.1359652348615781,0.0025074828531149096,0.5091867183195675
35.80816438094084,0.044250362786352186,0.008441259546030777,0.1363984206632535,0.0025063341136910295,0.5003158005945466
36.33115366590842,0.05283387431579603,0.008521426132671147,0.13681671938495024,0.002505362745408955,0.4881333956592219
36.854142950875996,0.06400953315410181,0.008628627697346628,0.13721868528676126,0.002504540811357703,0.47186290965431515
37.377132235843575,0.07828683332556097,0.008771295490366678,0.13760193518228736,0.0025038453099598353,0.45069640449474446
38.05775883286905,0.10235115210859015,0.009027606764366125,0.1380655807915127,0.002503098552330984,0.4146810223027537
38.56311181972891,0.12478991666203745,0.009283970705282448,0.13837641921349347,0.002502639880715873,0.3812496478489651
39.06846480658877,0.15147751003531595,0.009611042437696633,0.13864649613528446,0.002502249618241619,0.3423953673413696
39.43579088453828,0.17364719967871176,0.009900784285763894,0.1388073492671187,0.0025020029774811127,0.31127842820400425
39.803116962487785,0.19814144077922527,0.010239770530927757,0.13892564737722005,0.002501783720651301,0.2785393171601398
40.17044304043729,0.22489194440074234,0.010632012976994466,0.13898422542976394,0.002501588804794363,0.24508606804776534
40.47486325513744,0.2486865471942155,0.010999617167953538,0.1389700338003684,0.00250144374509831,0.2175398694431754
40.779283469837594,0.2737718569563188,0.01140676269942545,0.13887662749349733,0.0025013121467653897,0.1907926704305834
41.083703684537745,0.29981176172534285,0.011853591586029395,0.1386750445562108,0.0025011927636769227,0.16540558141356976
41.3881238992379,0.3263760705731404,0.012339438524070516,0.13832687068864152,0.0025010844621177904,0.141860181455217
41.69254411393805,0.35306857455998636,0.01286283308335695,0.13778290374452465,0.002500986212656948,0.12050781943012959
42.03357679439212,0.3827812269192728,0.013491014142992069,0.13686481877787582,0.002500886940149934,0.09940995906137846
42.37460947484619,0.4120522195225918,0.014159756653501976,0.13552194779303456,0.002500797930065483,0.081327602908275
42.71564215530026,0.44073584578263486,0.014864850928290558,0.13363717840154596,0.002500718120103017,0.06610401626688808
43.05667483575433,0.46874268136468367,0.015601944563723954,0.1310860114328555,0.0025006465596856876,0.05346390910106598
43.3977075162084,0.4960143575813152,0.016366823118091452,0.12775065346031214,0.0025005823966716993,0.043081926823613136
43.750377678326245,0.5234064189428411,0.017182864887048174,0.12338039287429205,0.0025005230131311153,0.03436942065603307
44.10304784044409,0.5499576105707564,0.01802049810077684,0.11802816998098102,0.002500469966263921,0.027375270561354456
44.45571800256194,0.5756677304249358,0.018876216072255286,0.11172469691246809,0.0025004225795176058,0.021791632457032157
44.80838816467978,0.6005478052111392,0.019746947037812334,0.10458767249816638,0.002500380249004686,0.017352023826187907
45.16105832679763,0.6246155393393745,0.020630040049958852,0.09681385989360317,0.0025003424353474343,0.013831798994934844
45.58139628171369,0.6522706251143869,0.021695637120067585,0.08706972195570463,0.0025003026050965113,0.010584441985676199
46.001734236629744,0.6788433845666494,0.022772409282685143,0.07722661565000252,0.0025002677870838807,0.008128762371306357
46.4220721915458,0.7043773572015549,0.02385776765846035,0.06769529347650757,0.0025002373488388586,0.006270025550230439
46.605773636483185,0.7152216980842279,0.024334228363628092,0.06371976361976456,0.0025002252737609154,0.0056037048005700045
46.65877872470686,0.7183157430288664,0.02447191977553261,0.06259674755681496,0.002500221927560273,0.005423502020837109
46.71178381293054,0.7213934311436065,0.0246097051834291,0.06147953711024045,0.0025002186568313313,0.0052436258895641385
46.76478890115422,0.7244536662259186,0.024747585998916768,0.06036330241980517,0.002500215467038553,0.005062890836730227
46.8177939893779,0.7274951669701168,0.024885563571009055,0.059245006419273445,0.002500212359312027,0.004881983446360037
46.870799077601575,0.7305166959113134,0.025023638467554576,0.05812434737458935,0.0025002093333413413,0.004702099811865889
46.95956520172988,0.7355290758673882,0.025255086968108156,0.05624760709938641,0.0025002044491727196,0.004405525808021682
47.048331325858186,0.7404776092463468,0.025486806592743706,0.05437929228954403,0.002500199796259981,0.004117420078319848
47.13709744998649,0.7453580201004658,0.02571879223894363,0.05253067084483675,0.0025001953772457956,0.0038398845886515273
47.2258635741148,0.7501664764009522,0.025951035678470267,0.05071170080435075,0.00250019119504755,0.0035743508601089207
47.3146296982431,0.7548995591061614,0.026183526049289352,0.04893026456056319,0.0025001872527434478,0.0033217543021403233
47.521136969233076,0.7656039709515625,0.026725279793920982,0.044959022670084135,0.0025001790283891508,0.0027858875617646525
47.72764424022305,0.7758556640756276,0.02726813342864604,0.04126957894374736,0.002500172163200632,0.0023233495195047367
47.934151511213024,0.785635120407881,0.027811909095419154,0.03788103394976549,0.002500166700995944,0.0019300387041612146
48.140658782203,0.7949327498041268,0.028356429445543622,0.03478924452502173,0.0025001626858931706,0.001598675139747524
48.34716605319297,0.8037469965024744,0.02890153500148669,0.031978547240408876,0.0025001601617106817,0.0013211946789385169
48.59327083195621,0.8136273787484927,0.029551736775370138,0.02896847732820799,0.002500159159636999,0.0010502880450792543
48.83937561071945,0.822844613114651,0.030202367336120375,0.02629511988713177,0.0025001604033360347,0.0008333635438160885
49.08548038948269,0.8314224117526585,0.0308532530544619,0.023924069799610048,0.0025001639554241236,0.0006603112733273986
49.33158516824593,0.8393897411923994,0.03150424948725175,0.021822746398749603,0.002500169872251916,0.0005226337753055795
49.57768994700917,0.8467787475984031,0.032155237463746225,0.019961297310778538,0.002500178203763887,0.00041332201974162835
49.90860776275284,0.8558621724638018,0.03303039081166783,0.017790183136553502,0.0025001932872306424,0.0003014134393122386
50.239525578496504,0.8640442649085647,0.03390516650149061,0.015946838852945924,0.0025002129152455156,0.00021968872426753584
50.57044339424017,0.8714072623062001,0.03477942178623721,0.01438167476956496,0.0025002371793178906,0.0001600039375872772
50.90136120998384,0.8780299963786193,0.03565305071137893,0.01305267218740408,0.002500266169852757,0.00011646254766430536
51.23227902572751,0.883986138061194,0.03652597457152506,0.01192415218753009,0.0025002999877617132,8.474947938719544e-05
51.6705451655599,0.8909618078223318,0.03768089022257473,0.010687879312878327,0.002500352411410997,5.579506629073515e-05
52.108811305392294,0.8970269397655483,0.03883437375581334,0.009691796529579386,0.0025004138881544783,3.678819269325109e-05
52.54707744522469,0.9023045672311575,0.039986362150248825,0.008888481497439756,0.002500484876040988,2.4244642354088263e-05
52.98534358505708,0.9069001350189689,0.041136815047487015,0.008240228667406166,0.002500565944879364,1.596619641649842e-05
53.423609724889474,0.9109035666904141,0.04228570796569353,0.007716794508603529,0.002500657810418869,1.0521366870570139e-05
54.09084358058233,0.9160260920197633,0.04403180646957887,0.007107835793764483,0.0025008204692763916,5.711855279982851e-06
54.75807743627519,0.9201723555673367,0.04577424509866904,0.006666229875698683,0.0025010142588501295,3.1673923664058503e-06
55.42531129196804,0.9235167980954099,0.04751302752367423,0.006343892801609191,0.0025012440875206757,1.7623388476645298e-06
56.0925451476609,0.92619389044724,0.04924816935643719,0.006107391524067083,0.0025015159750106626,9.763067363202851e-07
56.759779003353756,0.9283097686941323,0.05097969535463776,0.0059329372148723015,0.002501837310497045,5.456428986129406e-07
57.64224462481406,0.9303867403619904,0.05326426639335964,0.0057696626826506505,0.002502353935512445,2.662035252405297e-07
58.52471024627437,0.9317889839416652,0.05554265390789665,0.005656941835258176,0.0025029988928947475,1.5377471456876585e-07
59.40717586773467,0.9326398733299357,0.057814951289468335,0.005576607260765998,0.002503804305747435,1.0839638651847425e-07
60.28964148919498,0.9330360152791254,0.060081263389252765,0.005517444765496509,0.002504810303953984,8.024576181372213e-08
61.17210711065528,0.9330561816765621,0.06234170960123737,0.005472277195445269,0.0025060671433580896,5.550455299614106e-08
62.589200987693694,0.9324588329776553,0.06595970061402542,0.005418404570164532,0.0025087800309838222,2.264417422605983e-08
64.0062948647321,0.9312813573013305,0.06956362146551955,0.005376490477984398,0.0025126598313068792,3.8389423630742164e-08
65.42338874177051,0.9296973750029546,0.07315436149752476,0.005340484485178954,0.0025182007326667675,6.549683209480908e-08
