temp_index	temp	mean_S	var_S	mean_E	heat_capacity_S	accept_rate	nonnull_rate	runtime_seconds
0	12.6	3630483.62	1496776.63560009	-0.3462298984527588	0.008991165499929218	0.8472235379419539	0.6666430854797363	90.69436951400712
1	10.799999999999999	3654855.2	1714842.9200000763	-0.34855415344238283	0.014020933208806333	0.8171154569485969	0.6667279815673828	90.00865525199333
2	9.9	3670150.9	1144602.6099996567	-0.35001286506652834	0.011137415688687195	0.7964867215681036	0.6666385364532471	90.94547553997836
3	9.0	3688719.72	2050924.401599884	-0.3517837257385254	0.024147085514773663	0.7698069400592646	0.6666445350646972	90.91030975899776
4	8.1	3712512.24	2054990.9024000168	-0.3540527572631836	0.02987032531729003	0.7338717738300992	0.6666326808929444	91.1176277960185
5	7.47	3732976.2	1935167.7199993134	-0.3560043525695801	0.033073297249717956	0.6988606697570791	0.6666661930084229	91.05842308400315
6	7.343999999999999	3737541.42	2544536.3635988235	-0.3564397258758545	0.04499284050008428	0.6906411791823944	0.6666515922546387	91.05925873701926
7	7.218	3742292.36	1607911.1104002	-0.3568928108215332	0.029432582321729562	0.6819360720773935	0.6666159915924073	90.71746433601948
8	7.0920000000000005	3747425.38	1998017.8355989456	-0.35738233375549316	0.037884537838133496	0.6718842627615119	0.6665879440307617	91.26384854799835
9	6.966	3752727.34	2294541.824400902	-0.3578879680633545	0.045095076167319885	0.661462336793305	0.6666476821899414	91.3787875380076
10	6.84	3758588.2	1885365.0399990082	-0.3584469032287598	0.038431145816176265	0.6504709946004064	0.6666685104370117	91.39717596300761
11	6.714	3764402.02	2082219.099600792	-0.35900135231018065	0.04405181824816418	0.6377579068892018	0.6666782855987549	91.19316651701229
12	6.588	3770296.98	1969662.9795999527	-0.35956353950500486	0.043279758426773875	0.6237536872763909	0.6666814041137695	88.63080501600052
13	6.462	3777144.28	2258040.7615995407	-0.36021654891967775	0.051570098010210834	0.609210206497743	0.6666570377349853	88.69355687400093
14	6.335999999999999	3784334.28	4812984.041600227	-0.36090224075317384	0.1143363097950805	0.5921238807666672	0.6667586421966553	88.38829875699594
15	6.209999999999999	3796872.02	47899607.05959988	-0.36209793281555175	1.1845375626215031	0.5715858142433351	0.6666624546051025	89.12787897200906
16	6.0840000000000005	3827645.32	359023240.85760117	-0.3650327033996582	9.250053378247737	0.545261779304023	0.6666233253479004	88.57662582100602
17	5.958	3903895.88	1011107772.9055996	-0.37230452346801757	27.16417614751153	0.5086836723048448	0.6666724967956543	89.25433729498764
18	5.832	4034435.1	821938926.8500004	-0.3847537136077881	23.04648011818812	0.46530835191914827	0.6666918277740479	88.65493551400141
19	5.706	4177180.54	657562768.1683998	-0.398366979598999	19.260775407860503	0.42137818150913275	0.666652479171753	88.69046238600276
20	5.58	4326804.38	1258477452.0755997	-0.41263622093200686	38.54580567505803	0.3799163237735833	0.6666607189178467	88.78447146600229
21	5.454	4483714.14	2593250451.8804016	-0.4276003017425537	83.14081582843424	0.34116196443332364	0.6666390800476074	89.56291014398448
22	5.327999999999999	4672420.5	5978422089.370001	-0.44559674263000487	200.84370685677095	0.3018273343947132	0.6665902996063232	88.93432592999307
23	5.202	4893106.08	18489508409.593597	-0.46664295959472657	651.6055211518027	0.262197609102306	0.6666720008850098	88.73268552799709
24	5.076	5169403.32	41770406830.457596	-0.4929927177429199	1546.0572264560403	0.22389063428940484	0.6666812038421631	85.73159066101653
25	4.95	5496697.52	83795982601.2896	-0.524205924987793	3261.4662350729463	0.18660355073876048	0.666611795425415	84.57777416397585
26	4.824	5879075.7	132931168917.77	-0.5606723499298095	5447.689071860934	0.1517964042559486	0.6666371536254883	84.7940231449902
27	4.698	6310205.42	201918073359.6836	-0.6017880840301514	8724.67494665734	0.12013299302749945	0.6666432571411133	85.31123474100605
28	4.572	6762151.62	241260854340.1156	-0.6448890323638916	11007.140363802835	0.09318644404236538	0.6666606712341309	85.20008488598978
29	4.446	7226657.86	243688073706.9204	-0.6891877994537353	11756.970946241852	0.06999704597018823	0.6666936206817627	84.2901924510079
30	4.32	7714457.82	193616522483.8676	-0.735708028793335	9894.070683553977	0.04963766583989051	0.6667300033569336	85.13087170699146
31	4.194	8126009.56	130250108279.4864	-0.7749566612243652	7061.896162904067	0.03500902012595891	0.666701021194458	84.90490461399895
32	4.0680000000000005	8471354.88	75443906259.7456	-0.807891357421875	4347.727988096175	0.024313384870222585	0.6666204643249511	85.28251888600062
33	3.942	8737680.92	37754936810.0336	-0.8332901878356933	2317.077684342162	0.017067886388698616	0.66663161277771	84.45831686200108
