temp_index	temp	mean_S	var_S	mean_E	heat_capacity_S	accept_rate	nonnull_rate	runtime_seconds
0	9.799999999999999	2259.8948387096775	2066.9508765868886	-0.004310407330912929	0.00032839616231142033	0.9877170153412008	0.9961044788360596	14.111321942997165
1	7.700000000000001	2322.8812903225808	2291.081391883454	-0.00443054445328251	0.0005896294094074636	0.9840491276833792	0.9961076736450195	14.072840397013351
2	5.6000000000000005	2436.0870967741935	2338.7878980228925	-0.00464646739344443	0.0011379805866664244	0.9773391095446933	0.9961107158660889	14.063752093003131
3	4.2	2585.686451612903	2681.366203537981	-0.004931805518365675	0.002319410504484268	0.9682733428567386	0.996099796295166	13.961877911002375
4	3.5	2712.501935483871	2702.615157544225	-0.005173686858146421	0.0033664191515169416	0.9600291947730121	0.9961017036437988	14.216064568987349
5	3.4299999999999997	2727.5174193548387	2754.7748578564	-0.00520232662077873	0.0035728759675568204	0.9589204946333053	0.9961087989807129	14.285255838010926
6	3.36	2744.2077419354837	2721.6587787721123	-0.005234160884734123	0.0036785375217354924	0.9577282697626186	0.9961139011383057	14.271385503001511
7	3.29	2759.4167741935485	2790.8121057232047	-0.005263169811617944	0.003934222081679015	0.9565260249591128	0.9961069679260254	13.974440301011782
8	3.22	2777.2509677419357	2716.2408861602494	-0.005297185836299774	0.003997390795576686	0.9552272729905619	0.9960927295684815	14.044904690992553
9	3.15	2796.648387096774	2772.0499167533817	-0.005334183477586315	0.004262849579285516	0.9538381822189604	0.9961244201660157	14.07087513199076
10	3.08	2818.1690322580644	2977.4527184183144	-0.005375230850711945	0.004789205913087395	0.9524763605798029	0.99610276222229	14.078268195997225
11	3.01	2837.68	3038.7737290322584	-0.005412445068359375	0.005117825116717229	0.9506832500202012	0.9961063385009765	14.256091394025134
12	2.94	2860.3341935483872	3067.1308953173775	-0.005455654513451361	0.005414492035578305	0.9490248649719286	0.9961034965515136	14.041508104011882
13	2.8699999999999997	2886.6993548387095	2894.419289906347	-0.005505942067792338	0.0053618877736905865	0.9472365120000625	0.996112403869629	14.174010713992175
14	2.8000000000000003	2913.2567741935486	2840.8385831425594	-0.005556596325289818	0.005529050599589754	0.9451307112246775	0.9961119174957276	14.060326829989208
15	2.73	2939.009677419355	2897.9270031217475	-0.005605716090048513	0.005933107496297753	0.9429164311987529	0.9961111927032471	14.227960460004397
16	2.66	2964.0832258064515	2999.5150089490107	-0.0056535400882844	0.0064685633460562705	0.9406602634059225	0.9961059951782226	14.351340244000312
17	2.59	2995.338064516129	3056.9966801248693	-0.005713153962166079	0.006953692924492505	0.9379466068273699	0.9961083793640136	14.175918410008308
18	2.52	3029.2387096774196	3102.5314047866805	-0.005777814311365927	0.0074547858820581	0.9348149793474725	0.9960982799530029	14.18464858297375
19	2.4499999999999997	3059.1012903225806	3178.3245789802295	-0.005834772663731729	0.00807953091592144	0.931518021626417	0.9961105060577392	14.262803641991923
20	2.3800000000000003	3099.1458064516128	3118.4019662851197	-0.005911151516822076	0.008400366820074476	0.927739230869831	0.9961122512817383	14.372087936004391
21	2.31	3138.6735483870966	3184.2198809573356	-0.005986544701360887	0.009105402727112842	0.923746787385216	0.9960939311981201	14.376487881992944
