temp_index	temp	mean_S	var_S	mean_E	heat_capacity_S	accept_rate	nonnull_rate	runtime_seconds
0	14.0	15915089.28	10887598.84159851	-0.34495027021928265	0.013243907375723136	0.8543983124324379	0.666701009273529	510.23474710600567
1	12.0	16007643.5	9927926.410003662	-0.3469563289122148	0.016437514639569092	0.8252334420071092	0.6666749262809754	510.7323996380146
2	11.0	16068496.22	8468540.331588745	-0.34827527609738435	0.01668642440431127	0.8052228130202614	0.6666823840141296	511.05392705099075
3	10.0	16142735.12	8133251.3455963135	-0.3498843609202992	0.019391182292929444	0.7792939596144727	0.6667244076728821	513.2292967920075
4	9.0	16234109.86	8275740.400405884	-0.35186485507271503	0.024359139102199587	0.7436126829674841	0.6666605854034424	513.1900138519995
5	8.299999999999999	16313466.24	10265544.462402344	-0.3535848582874645	0.03552760232878329	0.7088335357760276	0.666632354259491	512.3279829399835
6	8.16	16330861.9	9407253.370010376	-0.35396189906380393	0.03368391937185006	0.7003192952795061	0.666662700176239	513.4732322710042
7	8.02	16350210.76	13376573.422393799	-0.3543812743100253	0.04958339233920894	0.6911642615379028	0.666677987575531	513.0947642849933
8	7.880000000000001	16369257.36	8381566.190414429	-0.3547940982471813	0.032181985843559226	0.6815089803590606	0.6666327118873596	511.76490155400825
9	7.74	16389004.3	7972807.61000061	-0.3552221016450362	0.031729955161389704	0.6707035345776396	0.6666368913650512	513.6716812450031
10	7.6	16410512.0	11246861.320007324	-0.3556882684881037	0.04642418101226576	0.6592016843138633	0.6666481351852417	513.532918079989
11	7.46	16432868.1	8833208.969985962	-0.35617282390594485	0.03784259808399452	0.6465447949200057	0.6666525101661682	513.8409584940237
12	7.32	16456007.46	8548202.48840332	-0.356674356027083	0.03803581569988579	0.632262083388072	0.6666762471199036	500.84977795000304
13	7.18	16482756.12	16890012.785614014	-0.3572541176189076	0.0781126164708785	0.6162992555215833	0.666654646396637	502.0292998900113
14	7.039999999999999	16516024.84	183420738.7743988	-0.3579751977053556	0.8823547245518919	0.5979867397059911	0.6666629004478455	503.8007318130112
15	6.8999999999999995	16587729.36	2990952076.7904205	-0.3595293513211337	14.977915234388567	0.5755582385006585	0.666643717288971	503.85230976101593
16	6.760000000000001	16786782.86	12987126224.080353	-0.3638437197425149	67.75787308212855	0.5445430124856828	0.6666521596908569	502.4392920359969
17	6.62	17207751.2	19464557998.599976	-0.3729679627852006	105.89334391038233	0.5039871412936354	0.6666364622116089	502.27904192899587
18	6.48	17799693.46	14356754576.688416	-0.385797965743325	81.51665682355743	0.45935537546641125	0.6666767120361328	502.74290890200064
19	6.34	18440149.84	18342927268.254395	-0.3996794839338823	108.80033276927122	0.41584118169936696	0.6666604280471802	502.2479159370123
