temp_index	temp	mean_S	var_S	mean_E	heat_capacity_S	accept_rate	nonnull_rate	runtime_seconds
24	3.9479999999999995	243250.3664516129	3524842.7237777337	-0.4639632538826235	3.4506866622098173	0.38517030213823394	0.6667233753204346	12.479817960003857
25	3.8500000000000005	251351.1258064516	7108921.533204995	-0.47941422616281815	7.318167254986614	0.35418835172569674	0.6666393280029297	12.518809475004673
26	3.7520000000000002	260535.39225806453	13260261.748069096	-0.4969318242226877	14.372969592288792	0.3216726221047919	0.6666741943359376	12.563190179993398
27	3.654	273988.70838709676	20151814.77044578	-0.5225919883481918	23.03017011512258	0.27815929825649555	0.6666918563842773	12.39472560599097
28	3.556	286754.0916129032	31754925.918058686	-0.5469400245912613	38.31842664871075	0.2420869275057133	0.6667174530029297	12.462645457999315
29	3.458	299313.2012903226	50136851.50657898	-0.5708946252638294	63.977482863583354	0.21043380814981788	0.6666704559326172	12.330197850998957
30	3.36	311435.78193548386	72931640.88148013	-0.594016612883537	98.57289223643946	0.18287191975019193	0.6666281414031983	12.40648150999914
31	3.262	322673.5561290323	98197425.76426889	-0.6154509661274572	140.81608276881377	0.15955205078926052	0.6666496467590332	12.700218916987069
32	3.164	335480.9329032258	145301635.35291737	-0.6398790987076298	221.47138520732398	0.13522450769958416	0.6667069911956787	12.340533553011483
33	3.066	349224.1877419355	152716804.85314006	-0.6660922770346365	247.89204914718556	0.11152511126425955	0.6667450523376465	12.519418604002567
34	2.968	362616.83032258064	172762615.0441128	-0.6916367155505765	299.2554340689736	0.0912472866758356	0.6666575050354004	12.47013393198722
35	2.8699999999999997	373727.8864516129	164204501.69936484	-0.7128293732673892	304.1874800645305	0.07589089151939489	0.6666411781311035	12.357569616986439
36	2.7720000000000002	384762.48129032255	195736300.5773919	-0.733876192646642	388.6914551597868	0.06203425631920125	0.6666788387298584	12.346122919989284
37	2.674	395860.83225806453	173090634.9073465	-0.7550446171914378	369.37783754716594	0.049387455876301355	0.666632604598999	12.34745875900262
38	2.576	406542.51612903224	151898557.27296564	-0.7754183123188634	349.2866613228442	0.038415041770577266	0.6667123317718506	12.493162944010692
39	2.4779999999999998	415648.56	133640418.54446451	-0.7927867126464844	332.089613260811	0.030014012425146605	0.6666738033294678	12.58995724300621
40	2.3800000000000003	424011.51806451613	125075928.78773817	-0.8087377892771075	336.9301628007146	0.022876654691653252	0.6666979026794434	12.384049973014044
41	2.282	431869.6606451613	96233949.55838668	-0.8237260067847467	281.9792164112325	0.01678500390468185	0.6667105197906494	12.362116372998571
42	2.184	438616.66193548386	78065104.13861561	-0.8365948904714277	249.7305908591855	0.011982540621625248	0.6666584682464599	12.418286235013511
43	2.086	444568.64193548384	47533563.46727367	-0.8479473913869551	166.68320197382292	0.008053908925431442	0.6666038608551026	12.357868101011263
44	1.9879999999999998	448463.984516129	31483880.58169572	-0.8553771677324848	121.5557663549291	0.005681284466453851	0.6666203880310059	12.292262021015631
45	1.8900000000000001	452869.03032258066	14086619.40359667	-0.8637791258288968	60.17321857820361	0.0031233053599394925	0.6666762256622314	12.375072427996201
46	1.792	455607.70193548384	4673979.214383364	-0.8690027273854901	22.20909365121809	0.0016670294292615443	0.6666506290435791	12.37758446900989
47	1.694	457237.98903225805	1079284.2934280932	-0.8721122532506143	5.738906039612212	0.000728119733808408	0.6667418670654297	12.219852115988033
48	1.596	458114.34903225803	196044.549789384	-0.8737837772984659	1.1743811408569156	0.00026289805971477486	0.6667788887023925	9.804285541002173
49	1.498	458523.7535483871	27153.950874507427	-0.8745646544425718	0.18464156418954522	6.407462148443088e-05	0.6666457271575927	9.783961231994908
50	1.4000000000000001	458714.3819354839	570.4902543127537	-0.8749282492360761	0.004441321659576677	8.68345913190758e-06	0.6666471290588379	6.872036063985433
51	1.12	458738.2987096774	135.79786929488182	-0.8749738668626355	0.0016518742368523173	1.3017680800029469e-05	0.6666653156280518	6.915592199016828
52	0.84	458753.0	0.0	-0.8750019073486328	0.0	0.0	0.6666586017608642	6.901473405014258
53	0.56	458753.0	0.0	-0.8750019073486328	0.0	0.0	0.6666748809814453	6.900105915992754
54	0.28	458753.0	0.0	-0.8750019073486328	0.0	0.0	0.6667012691497802	6.8926242319867015
