Time,CLN2,CLB2T,CKIT,CDC20T,CDH1A,CLN3,CLB5T
256.41343076581,1.2702880452197,0.0170296900789503,0.094049527182873,0.100473525575552,0.270308095762301,0.229380725131676,0.0663769019171102
256.533289151524,1.27367738645905,0.017217467076389,0.0945257899527074,0.0967869330611695,0.241098576772954,0.229530275186773,0.0671134900678172
256.653147537238,1.27701237798744,0.0174368254829308,0.0948929058242891,0.0932390614428777,0.21485002856542,0.229679873695813,0.0678537457815355
256.843244612037,1.2821923841941,0.017844566494301,0.0951290590195156,0.0878838362886343,0.178701267273122,0.229917238232919,0.0690416820125464
257.010005437666,1.28662839458408,0.0182603643046598,0.0948095577400778,0.0834468959758682,0.151871197161009,0.230125564011848,0.0701089202093812
257.157382770248,1.29046667460239,0.0186705514574967,0.093941656323003,0.0797174266107401,0.13142372030338,0.230309752649808,0.0710778507072006
257.24202845643,1.2926368624181,0.0189230795664284,0.0931544643190202,0.0776539018601732,0.120933384138683,0.230415573695128,0.0716454951563871
257.31140418846,1.29439716692846,0.0191385250369084,0.092336094415708,0.0760037874086305,0.112949373990741,0.230502322664467,0.0721165669939639
257.38077992049,1.29614107827929,0.0193612161723452,0.0913536857087364,0.0743898561151181,0.10547867840325,0.230589087728449,0.0725926924335784
257.43155614795,1.29740713546557,0.0195286221308748,0.0905228763222528,0.0732311583083744,0.100318097397918,0.230652601434859,0.0729443180995976
257.48233237541,1.29866454822152,0.0196996271042933,0.0895884863103452,0.0720911321822656,0.0954013272850518,0.230716123751626,0.0732985651947131
257.53310860287,1.29991337524496,0.0198741282856685,0.0885471507050205,0.0709694777988071,0.0907179929686246,0.23077965467389,0.0736554091766622
257.583884830329,1.30115367465309,0.0200520271423405,0.0874016986773648,0.0698659009390818,0.0862584127834264,0.230843194196802,0.0740148259924465
257.684830601611,1.30359434400734,0.0204154347182629,0.0848555925246667,0.0677245353868889,0.0780209167018708,0.230969539587993,0.0747369156540029
257.763492651426,1.30547331452878,0.0207072260868067,0.0826757420722852,0.0661032037979263,0.0721426498326012,0.2310680178338,0.0753064682349398
257.84215470124,1.30733244203076,0.0210062167161986,0.0803934425494334,0.0645221820449528,0.0667021178658986,0.231166516667973,0.0758819337744624
257.920816751055,1.30917193744809,0.021312124489893,0.0780667603284007,0.0629804595290927,0.0616676468257919,0.231265036072117,0.0764632234875013
257.999478800869,1.31099200789463,0.0216243665607261,0.0757400276626354,0.0614770586505789,0.0570098027929928,0.231363576027959,0.0770494264253555
258.078140850683,1.3127928578512,0.0219413215960738,0.073443375448707,0.0600110282827419,0.0527016093530332,0.231462136517244,0.0776370039133716
258.209438557508,1.31575645679978,0.0224781969624395,0.0697210023291657,0.0576447647103498,0.0462225392029271,0.231626693127728,0.0786158356746813
258.340736264333,1.31866799925057,0.0230228371763212,0.066182822587205,0.0553758652137033,0.040539229425424,0.23179130680847,0.0795893004631622
258.472033971159,1.32152839905182,0.0235744223169931,0.0628456373703017,0.0532003166051256,0.0355539539952926,0.23195597747398,0.0805575600931385
258.603331677984,1.32433855357074,0.0241324938032084,0.0597068734362563,0.0511142775928939,0.0311810923281375,0.232120705038562,0.0815214394634689
258.734629384809,1.32709934432886,0.0246964597796447,0.0567578142556496,0.0491140671602868,0.0273456886749985,0.232285489416325,0.082481246801703
258.909477107851,1.33070070813925,0.0254554785157836,0.0531083905730412,0.0465776251828118,0.0229618074571372,0.232505019029922,0.0837529421597766
259.084324830894,1.3342180688329,0.026222317156517,0.0497550310118732,0.0441792074135573,0.0192809269420135,0.232724649039236,0.0850171522282943
259.259172553937,1.33765338559376,0.026995753530908,0.0466739856089095,0.0419112918009738,0.0161897355825737,0.232944379239805,0.0862738144296128
259.43402027698,1.34100857090026,0.0277747717440988,0.0438424397783577,0.0397667782621602,0.0135939478958767,0.233164209426526,0.0875229465906832
259.608868000023,1.34428549255154,0.0285584985787797,0.0412391803443931,0.0377389558310579,0.0114144317295125,0.233384139393664,0.0887645911377551
259.861594881927,1.34888735603089,0.0296981140788546,0.0378371914144741,0.0350014526301736,0.00886996992229927,0.233702204586487,0.0905461155655666
260.114321763831,1.35333486633004,0.0308439400734608,0.0347786049838345,0.0324766395462267,0.00689073576217158,0.234020477185208,0.0923121578373196
260.190139828402,1.35463980900304,0.0311886339452474,0.033908557706986,0.0317580867089416,0.00638607461897574,0.234115999315284,0.0928389658250933
260.218954260084,1.35513225588814,0.0313197392469427,0.033581273318513,0.0314895480478115,0.0062045565529947,0.234152307095676,0.0930388152571219
260.247768691766,1.3556227906014,0.0314508980317813,0.0332573017486821,0.0312234771609415,0.00602833355476023,0.234188617560623,0.0932384652192462
260.276583123448,1.35611142084412,0.0315821070461099,0.0329376354528548,0.0309598491338742,0.00585713592202545,0.234224930709194,0.0934379158143199
260.30539755513,1.35659815413067,0.0317133639762741,0.0326224867049021,0.0306986405685252,0.0056907835069209,0.234261246540455,0.0936371671868503
260.334211986811,1.35708299782801,0.0318446670101598,0.0323116886620713,0.030439829233234,0.00552914456097381,0.23429756505347,0.0938362194967066
260.374887451293,1.35776421796096,0.0320300941098108,0.0318800736638516,0.0300785204200447,0.00530875261501473,0.234348838105903,0.0941168702010356
260.415562915775,1.35844170776038,0.0322156046686233,0.0314566142327459,0.0297218841288073,0.00509714906734737,0.234400116497802,0.0943971249886296
260.456238380257,1.35911548764965,0.0324011937979816,0.0310412133784806,0.029369859933435,0.00489398239159938,0.23445140022653,0.0946769843012447
260.496913844739,1.3597855779439,0.0325868567587708,0.0306337685003306,0.0290223881597431,0.00469891400847476,0.234502689289447,0.0949564485843023
260.53758930922,1.3604519988449,0.0327725889834451,0.0302341312930959,0.0286794099243835,0.00451162033977416,0.234553983683913,0.0952355182875263
260.597000487915,1.36141883062736,0.0330439876034039,0.029664083723137,0.0281864057975225,0.00425139300339019,0.234628914602484,0.0956424234599159
260.656411666609,1.36237793915181,0.033315511431801,0.0291098464184292,0.0277026862148655,0.00400617617995785,0.234703856881473,0.0960484892299189
260.715822845303,1.363329386117,0.0335871478839293,0.0285709613191658,0.0272280762378143,0.00377510255914873,0.234778810512628,0.0964537170346361
260.775234023997,1.3642732327143,0.0338588849934372,0.0280469835117273,0.0267624043272432,0.00355735648966668,0.23485377548769,0.0968581083241684
260.834645202691,1.36520953964326,0.0341307113689692,0.0275374812458252,0.0263055021997009,0.00335216973382155,0.23492875179839,0.0972616645605671
260.903623436145,1.36628724214958,0.0344464079879975,0.026963541080688,0.0257858085015511,0.0031287456005348,0.235015815845849,0.0977291603153706
260.972601669598,1.36735495581701,0.0347621942225542,0.0264079153366625,0.0252774607548026,0.00292021332391241,0.235102895149551,0.0981955347330831
261.041579903052,1.36841277322868,0.0350780548446905,0.0258699904927479,0.0247802111953755,0.00272557919723156,0.235189989696514,0.0986607901538993
261.110558136506,1.36946078609632,0.0353939754898756,0.0253491739952056,0.0242938175619344,0.00254391707586614,0.23527709947374,0.0991249289345397
261.179536369959,1.37049908527991,0.0357099425982962,0.024844893294168,0.0238180428993996,0.00237436277386963,0.235364224468216,0.0995879534466663
261.263157436594,1.37174490011541,0.0360930278674848,0.0242549457566239,0.0232551775627455,0.00218390290278302,0.235469864912433,0.100147778943874
261.346778503229,1.37297673043521,0.036476141230921,0.023687538605082,0.022707174804333,0.00200872175530305,0.235575527677951,0.100705974661456
261.430399569863,1.37419473323463,0.0368592627076997,0.0231417606748496,0.0221736420283842,0.00184759156933163,0.235681212741496,0.101262544897047
261.514020636498,1.3753990637124,0.0372423737095294,0.0226167387938063,0.0216541972271265,0.00169938558117963,0.235786920079761,0.101817493970462
261.597641703133,1.37658987531973,0.0376254569212364,0.0221116355511293,0.0211484685210648,0.00156306784531389,0.235892649669405,0.102370826220648
