temp_index	temp	mean_S	var_S	mean_E	heat_capacity_S	accept_rate	nonnull_rate	runtime_seconds
0	8.399999999999999	40478.08110275689	19866.860590262455	-0.35294085782956275	0.017185047340187592	0.8294514690445215	0.6666695281982422	34.2953620319895
1	7.199999999999999	40882.51423558897	21068.230047974386	-0.3564672348945746	0.02480522208505135	0.8004537181682636	0.6666690460205078	34.41545330098597
2	6.6000000000000005	41149.31263157895	21296.417800343013	-0.35879353229264566	0.02983999513336127	0.7818348461516396	0.6667237518310547	34.45581799201318
3	6.0	41479.05122807017	22091.346448366647	-0.3616686246867168	0.03745413284024836	0.7593300564954621	0.666700048828125	34.94321970900637
4	5.4	41900.087518796994	23636.221713893814	-0.36533976979977845	0.049473267677199985	0.7315507436421255	0.6667101623535157	34.514822195022134
5	4.9799999999999995	42276.97303258145	25112.25711736991	-0.3686259506886636	0.06180265386642342	0.7077161091648798	0.6667273895263672	34.79121323299478
6	4.896	42365.907518796994	25382.644429683336	-0.3694013978689749	0.06462999293824268	0.7023491772003916	0.6666894134521484	34.71899507098715
7	4.812	42458.40701754386	26351.801655014744	-0.370207929491698	0.0694606969122477	0.6967084994856697	0.6667012878417968	34.884663353004726
8	4.728	42553.90932330827	26320.102304053493	-0.37104064351377886	0.07186421698449325	0.690895479267738	0.6667035034179688	34.81284126098035
9	4.644	42659.12290726817	26586.3325629764	-0.3719580331618667	0.07524091555141804	0.6847837104303044	0.666716650390625	34.83482551400084
10	4.5600000000000005	42767.09147869674	27973.547771998798	-0.3728994443943284	0.08211035410562796	0.6783811026701847	0.6666929107666015	34.620361631008564
11	4.476	42888.22651629073	29020.77741217462	-0.37395565810102827	0.08841153832497121	0.6716193516044271	0.6667417175292969	34.74689916000352
12	4.3919999999999995	43019.54626566416	31407.374877032125	-0.375100675446988	0.09937726406338548	0.6644086865974956	0.6667257659912109	34.72276766601135
13	4.308	43158.85393483709	33300.15109604574	-0.37631534192624416	0.1095153197574895	0.6567869499211964	0.6667281188964844	35.1863268489833
14	4.224	43320.320050125316	35912.59335739096	-0.3777232147227723	0.12285108872993232	0.648613168118573	0.6666990203857421	35.044229374005226
15	4.14	43495.23218045113	39259.466593491146	-0.37924832746626613	0.13980534422188312	0.639615585868915	0.6666683471679687	35.437933771987446
16	4.056	43711.32887218045	47219.89911125926	-0.3811325410869529	0.17518996380340818	0.6295807670074747	0.6666910186767578	35.0194162199914
