temp_index	temp	mean_S	var_S	mean_E	heat_capacity_S	accept_rate	nonnull_rate	runtime_seconds
0	14.0	384966.24	215403.86239998043	-0.008343918540261008	0.0002620218510530195	0.9804818829756027	0.9921947479248047	734.0226965070178
1	12.0	389244.22	281741.37160000205	-0.008436641259626908	0.00046647484368748476	0.9764771897882089	0.992182822227478	730.8421080739936
2	11.0	392033.32	404413.41760000587	-0.008497093374078925	0.000796856796642977	0.9737627641281072	0.9921860313415527	734.7965938989946
3	10.0	395248.08	436954.11359998584	-0.008566771420565519	0.0010417797889709134	0.9703312350165464	0.9921915698051452	736.3226295060012
4	9.0	399325.34	317806.4643999934	-0.008655143651095303	0.0009354440206362684	0.9658926187105886	0.9921876740455627	733.709553704015
5	8.299999999999999	402773.18	292024.0675999969	-0.008729873570528898	0.0010106541335556673	0.9619016256468913	0.9921851444244385	735.7488936519949
6	8.16	403608.28	383772.2815999985	-0.008747973875565963	0.001374147594639627	0.9609418313480719	0.9921884465217591	733.1645266159903
7	8.02	404199.88	417348.7856000066	-0.00876079646023837	0.0015470007097672935	0.9599573968119304	0.992181339263916	732.4573320169875
8	7.880000000000001	405280.72	272738.32160000503	-0.008784223036332564	0.0010472101043317622	0.9589210011267225	0.9921882390975952	735.3386307079927
9	7.74	406094.18	317790.4676000029	-0.008801854307001287	0.0012647335519569106	0.9578287164778662	0.9921961808204651	735.637686934002
10	7.6	406904.66	401256.7443999946	-0.00881942098790949	0.0016562857142445563	0.95670164475453	0.9921842837333679	732.9544955060119
11	7.46	407812.74	556678.9523999989	-0.008839103091846812	0.0023848838999589246	0.9555520289991549	0.9921948409080505	732.3152011829952
12	7.32	408707.88	372603.70559999347	-0.008858504728837447	0.0016579258498523274	0.9542969734881723	0.992190420627594	731.1578842679737
13	7.18	409736.28	260920.24160000682	-0.008880794698541814	0.0012066990724216532	0.9529222417363917	0.9921898508071899	733.9695129479805
14	7.039999999999999	410710.4	321717.67999999225	-0.008901908180930397	0.0015476391427526421	0.9515058479977976	0.9921871590614318	733.6404890900012
15	6.8999999999999995	411755.9	422465.5300000012	-0.008924568783153187	0.0021155982226840754	0.9499469294383694	0.9921940016746521	732.7897419309884
16	6.760000000000001	412989.98	360396.09960000217	-0.00895131674679843	0.0018802984397512713	0.9483647311755652	0.9921928095817566	733.3338645549957
17	6.62	414236.12	336603.4255999923	-0.008978326103904031	0.0018312289604026219	0.9466395107132085	0.9921903276443481	732.72277849901
18	6.48	415386.56	273880.52639999986	-0.009003261219371448	0.0015550746348659678	0.9448866540647588	0.992189519405365	735.0971669739811
19	6.34	416709.7	287506.7700000107	-0.009031939506530761	0.0017053348024530619	0.9428490567509437	0.9921860074996949	733.3630499849969
20	6.2	418117.9	364140.4499999881	-0.009062461419539019	0.0022585288418938794	0.9407391410309804	0.9921889162063598	734.9840832379996
21	6.06	419567.54	465281.20840001106	-0.009093881520358	0.0030207192265842304	0.9384976105891512	0.9921900677680969	734.2755590019806
22	5.92	421035.5	331583.37000000477	-0.009125698696483265	0.002255741985742011	0.9360119268284004	0.9921857857704163	736.4241452190035
23	5.779999999999999	422624.38	384284.395600006	-0.009160136743025347	0.0027424402117388496	0.9333762471064382	0.9921844720840454	734.6934959790087
24	5.64	424434.38	443569.7556000054	-0.009199367436495694	0.0033246337854792468	0.9304759055118739	0.9921924996376038	730.1027121829975
25	5.5	426154.82	450666.94760000706	-0.00923665696924383	0.0035519792824737855	0.9273222801761365	0.9921935772895814	729.0370023220021
26	5.36	428004.82	297657.3475999981	-0.009276754639365456	0.0024701715956341693	0.9238977474669041	0.992185640335083	731.8133644140034
27	5.220000000000001	429861.4	403462.5599999875	-0.009316994927146218	0.003530224537069182	0.9202249950145851	0.9921882915496826	731.44098282099
28	5.08	431896.76	336573.30240000784	-0.009361110167069869	0.003109512699242451	0.9160011767579029	0.9921874237060547	731.3668308219931
29	4.9399999999999995	434183.54	454210.84840001166	-0.00941067478873513	0.004437554503763625	0.9115568696569525	0.9921898698806763	736.760233885987
30	4.8	436737.82	351484.9076000154	-0.009466037316755814	0.003637175878716999	0.9063817114133028	0.9921876573562622	734.3972708469955
31	4.66	439009.54	426893.20840001106	-0.00951527552171187	0.004686919641862893	0.900694075632524	0.9921845006942749	734.3226761200058
32	4.5200000000000005	441746.84	599972.854399994	-0.009574604901400479	0.007001560196841726	0.8943019381481913	0.9921897792816162	733.2946090459882
33	4.38	444623.14	547276.8804000169	-0.009636947024952281	0.006801410322976366	0.8871918116093418	0.9921846318244935	734.5094965029857
34	4.24	447705.52	392704.2895999998	-0.00970375581221147	0.005208036597405685	0.878961426366294	0.992191731929779	735.8940626319963
35	4.1	451112.66	289783.1843999922	-0.009777603582902389	0.004110035399891269	0.8695447950519842	0.9921870398521423	736.1659982230049
36	3.96	454461.74	438833.5124000013	-0.009850192936983975	0.006671899709758967	0.8587625883381602	0.9921856546401977	716.638144142984
37	3.8200000000000003	458544.32	343773.17760001123	-0.009938680475408381	0.00561675341524518	0.8459819955798288	0.9921906423568726	715.7619262950029
38	3.6799999999999997	462755.36	458140.5503999889	-0.010029952309348366	0.008065720925033461	0.831085665286844	0.9921889328956603	720.2096569360001
39	3.54	467342.48	395178.0896000117	-0.010129375457763672	0.007518417330149761	0.8131987091942969	0.9921863174438477	722.9118191229936
40	3.4000000000000004	472378.66	503098.54440000653	-0.010238531719554553	0.010376128036670752	0.7918475102725624	0.9921906733512879	723.1942899810092
41	3.2600000000000002	477903.2	399899.5200000107	-0.010358272899280895	0.008971308229684916	0.7653291643760208	0.9921852540969849	721.1290704949934
42	3.12	532564.94	14175201877.8564	-0.011543034206737171	347.18436577460585	0.7316224737455157	0.9921894836425781	723.7244224600145
43	2.98	814916.6	179415617004.36	-0.01766284162347967	4816.90199482114	0.687704865775808	0.992177984714508	725.5303897190024
44	2.84	1594279.38	575470314267.9956	-0.03455507495186545	17010.862755765866	0.629253492540209	0.9921849870681763	728.6036391929956
45	2.7	2802543.22	1166339001315.2517	-0.060743488398465245	38144.977701552496	0.5636984548247255	0.9921784687042237	733.6149290869944
46	2.56	4479790.24	1686499015158.5024	-0.09709683851762252	61354.47675327677	0.48943508173599004	0.9921903729438781	733.9735285459901
47	2.42	6442948.7	1975499284610.85	-0.1396471522071145	80424.10567124379	0.41220267549709494	0.9921879029273987	737.4146004200156
48	2.2800000000000002	8584251.28	1986560938432.8015	-0.18605863571166992	91111.31044933345	0.3352461325741112	0.9921850609779358	336.31442127001355
49	2.14	10691252.52	1720765580575.2495	-0.2317266576940363	89584.78572094205	0.2645175792982172	0.9921909260749817	373.6186386689951
50	2.0	12751461.38	1425311399000.5156	-0.276380482153459	84955.17963174079	0.19951606314110495	0.9921921014785766	339.56744752498344
51	1.6	17856089.04	699093605536.8384	-0.38702030702070755	65108.1656605786	0.06135095973227485	0.9921847891807556	377.63498941698344
52	1.2	21414898.28	59753402620.96158	-0.46415541995655407	9893.278714842529	0.0024596728362799693	0.9921848773956299	406.2452326880011
53	0.8	22008650.4	6976046.400024414	-0.47702465057373045	2.5987797975631106	7.242480486224865e-06	0.9921926593780518	327.8138939560158
54	0.4	22020090.0	0.0	-0.47727259722622956	0.0	2.40295822612355e-09	0.9921877813339234	354.47919943599845
