temp_index	temp	path	dtype
0	0.013427734375	/home/gijs/Documents/VaihbavCrystals/runs/d24_uniform/omega_T000.bin	uint16
3	0.0059082031250000007	/home/gijs/Documents/VaihbavCrystals/runs/d24_uniform/omega_T003.bin	uint16
4	0.00537109375	/home/gijs/Documents/VaihbavCrystals/runs/d24_uniform/omega_T004.bin	uint16
5	0.0048339843750000002	/home/gijs/Documents/VaihbavCrystals/runs/d24_uniform/omega_T005.bin	uint16
8	0.0021484375000000002	/home/gijs/Documents/VaihbavCrystals/runs/d24_uniform/omega_T008.bin	uint16
