temp_index	temp	sweep	S	E	accepted	nonnull	null
2	0.32317682831211181	52	1083751	-0.0053830494483311968	701752118	872202131	213101
2	0.32317682831211181	53	1084071	-0.0053846389055252075	714896536	888975332	217116
2	0.32317682831211181	54	1084452	-0.0053865313529968262	728041787	905748529	221135
2	0.32317682831211181	55	1084030	-0.0053844352563222246	741184987	922521614	225266
2	0.32317682831211181	56	1083246	-0.0053805410861968994	754327703	939294637	229459
2	0.32317682831211181	57	1083910	-0.0053838392098744707	767470585	956067789	233523
2	0.32317682831211181	58	1084722	-0.0053878724575042725	780615230	972841072	237456
2	0.32317682831211181	59	1084742	-0.0053879717985788984	793757448	989614190	241554
2	0.32317682831211181	60	1084899	-0.0053887516260147095	806897627	1006387342	245618
2	0.32317682831211181	61	1085302	-0.0053907533486684161	820037472	1023160464	249712
2	0.32317682831211181	62	1085206	-0.0053902765115102129	833178238	1039933574	253818
2	0.32317682831211181	63	1085591	-0.0053921888271967573	846316910	1056706684	257924
2	0.32317682831211181	64	1085745	-0.0053929537534713745	859453629	1073479824	262000
2	0.32317682831211181	65	1085828	-0.0053933660189310713	872593526	1090252919	266121
2	0.32317682831211181	66	1085642	-0.0053924421469370527	885731376	1107025998	270258
2	0.32317682831211181	67	1086288	-0.0053956508636474609	898869384	1123799037	274435
2	0.32317682831211181	68	1085784	-0.0053931474685668945	912007917	1140572140	278548
2	0.32317682831211181	69	1085355	-0.0053910166025161743	925146424	1157345234	282670
2	0.32317682831211181	70	1085231	-0.0053904006878534956	938290722	1174118386	286734
2	0.32317682831211181	71	1086231	-0.0053953677415847778	951432449	1190891489	290847
2	0.32317682831211181	72	1086592	-0.0053971608479817705	964567426	1207664603	294949
2	0.32317682831211181	73	1086238	-0.0053954025109608965	977707378	1224437793	298975
2	0.32317682831211181	74	1085799	-0.0053932219743728638	990846188	1241210934	303050
2	0.32317682831211181	75	1085242	-0.0053904553254445391	1003989338	1257984114	307086
2	0.32317682831211181	76	1086194	-0.0053951839605967207	1017130152	1274757183	311233
2	0.32317682831211181	77	1086326	-0.00539583961168925	1030264304	1291530241	315391
2	0.32317682831211181	78	1086026	-0.0053943494955698652	1043402437	1308303232	319616
2	0.32317682831211181	79	1086801	-0.0053981989622116089	1056541470	1325076355	323709
2	0.32317682831211181	80	1086164	-0.0053950349489847822	1069680339	1341849471	327809
2	0.32317682831211181	81	1086592	-0.0053971608479817705	1082819431	1358622630	331866
2	0.32317682831211181	82	1086403	-0.0053962220748265581	1095958036	1375395768	335944
2	0.32317682831211181	83	1086833	-0.0053983579079310102	1109095568	1392168951	339977
2	0.32317682831211181	84	1087729	-0.0054028083880742388	1122232252	1408942068	344076
2	0.32317682831211181	85	1087118	-0.0053997735182444257	1135368184	1425715195	348165
2	0.32317682831211181	86	1087465	-0.0054014970858891802	1148504405	1442488387	352189
2	0.32317682831211181	87	1086552	-0.0053969621658325195	1161642958	1459261453	356339
2	0.32317682831211181	88	1086308	-0.0053957502047220869	1174783952	1476034542	360466
2	0.32317682831211181	89	1085757	-0.0053930133581161499	1187924722	1492807630	364594
2	0.32317682831211181	90	1085699	-0.0053927252689997358	1201064259	1509580729	368711
2	0.32317682831211181	91	1085933	-0.0053938875595728559	1214205798	1526353845	372811
2	0.32317682831211181	92	1085703	-0.0053927451372146606	1227346365	1543126953	376919
2	0.32317682831211181	93	1085308	-0.0053907831509908037	1240489061	1559899996	381092
2	0.32317682831211181	94	1086008	-0.0053942600886027021	1253631510	1576673215	385089
2	0.32317682831211181	95	1085754	-0.0053929984569549561	1266774868	1593446284	389236
2	0.32317682831211181	96	1086354	-0.0053959786891937256	1279915160	1610219393	393343
2	0.32317682831211181	97	1086743	-0.0053979108730951948	1293058928	1626992415	397537
2	0.32317682831211181	98	1087243	-0.0054003943999608355	1306197236	1643765602	401566
2	0.32317682831211181	99	1087433	-0.0054013381401697797	1319337926	1660538653	405731
2	0.32317682831211181	100	1086926	-0.0053988198439280195	1332479906	1677311835	409765
3	0.14013737108192498	1	1232688	-0.0061228275299072266	12753374	16773091	4125
3	0.14013737108192498	2	1373391	-0.0068217068910598755	25048807	33546321	8111
3	0.14013737108192498	3	1508591	-0.0074932525555292768	36922541	50319453	12195
3	0.14013737108192498	4	1638581	-0.0081389198700586949	48400435	67092430	16434
3	0.14013737108192498	5	1763864	-0.0087612072626749669	59498610	83865477	20603
3	0.14013737108192498	6	1885374	-0.0093647539615631104	70249456	100638594	24702
3	0.14013737108192498	7	2003600	-0.0099519888559977208	80664177	117411687	28825
3	0.14013737108192498	8	2117585	-0.010518158475557962	90769731	134184786	32942
3	0.14013737108192498	9	2228034	-0.01106676459312439	100579592	150957891	37053
3	0.14013737108192498	10	2334454	-0.011595358451207479	110110150	167731025	41135
3	0.14013737108192498	11	2438158	-0.012110461791356405	119377579	184504234	45142
3	0.14013737108192498	12	2538252	-0.0126076340675354	128390806	201277429	49163
3	0.14013737108192498	13	2636137	-0.013093834122021994	137168694	218050535	53273
3	0.14013737108192498	14	2731418	-0.013567099968592325	145722568	234823686	57338
3	0.14013737108192498	15	2823611	-0.014025027553240458	154057759	251596754	61486
