temp_index	temp	path	dtype
0	1.7187499999999993	/home/gijs/Documents/VaihbavCrystals/runs/d24_uniform_wide/omega_T000.bin	uint16
1	0.74529200563365905	/home/gijs/Documents/VaihbavCrystals/runs/d24_uniform_wide/omega_T001.bin	uint16
4	0.060766989008218891	/home/gijs/Documents/VaihbavCrystals/runs/d24_uniform_wide/omega_T004.bin	uint16
7	0.0049546042694842392	/home/gijs/Documents/VaihbavCrystals/runs/d24_uniform_wide/omega_T007.bin	uint16
8	0.0021484375000000002	/home/gijs/Documents/VaihbavCrystals/runs/d24_uniform_wide/omega_T008.bin	uint16
