temp_index	temp	temp_over_lam1	q_rand	xi	m1_sq	m1w_sq	q_1	G_1	q_2	G_2	q_3	G_3	q_4	G_4	q_5	G_5	q_6	G_6	q_7	G_7	q_8	G_8	q_9	G_9	q_10	G_10	q_11	G_11	q_12	G_12	q_13	G_13	q_14	G_14	q_15	G_15	q_16	G_16	q_17	G_17	q_18	G_18
13	3.28	0.205	0.001949317738791423	nan	6.875931285321712e-05	0.03520476818084717	0.0024	0.0004506822612085769	0.002	5.068226120857715e-05	0.0018	-0.00014931773879142294	0.0016	-0.0003493177387914228	0.0013	-0.000649317738791423	0.0019	-4.93177387914229e-05	0.0023	0.00035068226120857707	0.0023	0.00035068226120857707	0.0015	-0.00044931773879142286	0.0021	0.00015068226120857698	0.0018	-0.00014931773879142294	0.0015	-0.00044931773879142286	0.002	5.068226120857715e-05	0.0028	0.0008506822612085771	0.0017	-0.000249317738791423	0.0026	0.000650682261208577	0.0024	0.0004506822612085769	0.002	5.068226120857715e-05
14	3.2	0.2	0.001949317738791423	nan	7.071474101394415e-05	0.036205947399139404	0.0033	0.001350682261208577	0.0022	0.00025068226120857724	0.0031	0.001150682261208577	0.0013	-0.000649317738791423	0.0021	0.00015068226120857698	0.0027	0.0007506822612085772	0.0025	0.0005506822612085772	0.0023	0.00035068226120857707	0.0015	-0.00044931773879142286	0.0016	-0.0003493177387914228	0.0015	-0.00044931773879142286	0.0024	0.0004506822612085769	0.0023	0.00035068226120857707	0.003	0.0010506822612085772	0.0025	0.0005506822612085772	0.0014	-0.0005493177387914229	0.0017	-0.000249317738791423	0.0027	0.0007506822612085772
15	3.12	0.195	0.001949317738791423	nan	6.895861588418484e-05	0.03530681133270264	0.0022	0.00025068226120857724	0.0019	-4.93177387914229e-05	0.001	-0.0009493177387914229	0.0022	0.00025068226120857724	0.0012	-0.000749317738791423	0.0021	0.00015068226120857698	0.0024	0.0004506822612085769	0.0019	-4.93177387914229e-05	0.0026	0.000650682261208577	0.0021	0.00015068226120857698	0.0022	0.00025068226120857724	0.0016	-0.0003493177387914228	0.0014	-0.0005493177387914229	0.0012	-0.000749317738791423	0.0024	0.0004506822612085769	0.0018	-0.00014931773879142294	0.0021	0.00015068226120857698	0.0015	-0.00044931773879142286
16	3.04	0.19	0.001949317738791423	nan	7.142091635614634e-05	0.036567509174346924	0.0026	0.000650682261208577	0.0024	0.0004506822612085769	0.0018	-0.00014931773879142294	0.0021	0.00015068226120857698	0.0023	0.00035068226120857707	0.0012	-0.000749317738791423	0.0016	-0.0003493177387914228	0.0015	-0.00044931773879142286	0.0014	-0.0005493177387914229	0.0019	-4.93177387914229e-05	0.0018	-0.00014931773879142294	0.0019	-4.93177387914229e-05	0.0021	0.00015068226120857698	0.0026	0.000650682261208577	0.003	0.0010506822612085772	0.0016	-0.0003493177387914228	0.002	5.068226120857715e-05	0.0019	-4.93177387914229e-05
17	2.96	0.185	0.001949317738791423	nan	7.103371899574995e-05	0.036369264125823975	0.0023	0.00035068226120857707	0.0023	0.00035068226120857707	0.002	5.068226120857715e-05	0.0016	-0.0003493177387914228	0.0024	0.0004506822612085769	0.0022	0.00025068226120857724	0.0017	-0.000249317738791423	0.0017	-0.000249317738791423	0.0019	-4.93177387914229e-05	0.0012	-0.000749317738791423	0.0016	-0.0003493177387914228	0.0025	0.0005506822612085772	0.0017	-0.000249317738791423	0.0018	-0.00014931773879142294	0.0023	0.00035068226120857707	0.0023	0.00035068226120857707	0.0015	-0.00044931773879142286	0.0017	-0.000249317738791423
18	2.88	0.18	0.001949317738791423	nan	6.959866732358932e-05	0.035634517669677734	0.0017	-0.000249317738791423	0.0014	-0.0005493177387914229	0.0019	-4.93177387914229e-05	0.0021	0.00015068226120857698	0.0018	-0.00014931773879142294	0.0016	-0.0003493177387914228	0.0022	0.00025068226120857724	0.0027	0.0007506822612085772	0.0018	-0.00014931773879142294	0.003	0.0010506822612085772	0.0013	-0.000649317738791423	0.0012	-0.000749317738791423	0.0015	-0.00044931773879142286	0.0019	-4.93177387914229e-05	0.0024	0.0004506822612085769	0.0011	-0.0008493177387914228	0.002	5.068226120857715e-05	0.0027	0.0007506822612085772
19	2.8	0.175	0.001949317738791423	nan	6.917701102793217e-05	0.03541862964630127	0.0026	0.000650682261208577	0.0019	-4.93177387914229e-05	0.0015	-0.00044931773879142286	0.0014	-0.0005493177387914229	0.0024	0.0004506822612085769	0.0021	0.00015068226120857698	0.0012	-0.000749317738791423	0.0014	-0.0005493177387914229	0.0018	-0.00014931773879142294	0.0021	0.00015068226120857698	0.002	5.068226120857715e-05	0.0012	-0.000749317738791423	0.0031	0.001150682261208577	0.0015	-0.00044931773879142286	0.0028	0.0008506822612085771	0.0016	-0.0003493177387914228	0.0026	0.000650682261208577	0.0026	0.000650682261208577
20	2.72	0.17	0.001949317738791423	nan	7.114466279745102e-05	0.03642606735229492	0.0016	-0.0003493177387914228	0.0022	0.00025068226120857724	0.0024	0.0004506822612085769	0.0025	0.0005506822612085772	0.0012	-0.000749317738791423	0.002	5.068226120857715e-05	0.002	5.068226120857715e-05	0.0025	0.0005506822612085772	0.0023	0.00035068226120857707	0.0011	-0.0008493177387914228	0.0012	-0.000749317738791423	0.0022	0.00025068226120857724	0.002	5.068226120857715e-05	0.002	5.068226120857715e-05	0.002	5.068226120857715e-05	0.002	5.068226120857715e-05	0.0014	-0.0005493177387914229	0.0018	-0.00014931773879142294
21	2.64	0.165	0.001949317738791423	nan	6.945524364709854e-05	0.03556108474731445	0.0034	0.001450682261208577	0.0021	0.00015068226120857698	0.0023	0.00035068226120857707	0.0018	-0.00014931773879142294	0.0017	-0.000249317738791423	0.0024	0.0004506822612085769	0.0015	-0.00044931773879142286	0.0014	-0.0005493177387914229	0.0022	0.00025068226120857724	0.0022	0.00025068226120857724	0.002	5.068226120857715e-05	0.0023	0.00035068226120857707	0.0016	-0.0003493177387914228	0.0017	-0.000249317738791423	0.0024	0.0004506822612085769	0.0018	-0.00014931773879142294	0.0019	-4.93177387914229e-05	0.0014	-0.0005493177387914229
22	2.56	0.16	0.001949317738791423	nan	7.040670607239008e-05	0.03604823350906372	0.0027	0.0007506822612085772	0.0034	0.001450682261208577	0.0025	0.0005506822612085772	0.0025	0.0005506822612085772	0.0024	0.0004506822612085769	0.002	5.068226120857715e-05	0.0026	0.000650682261208577	0.0013	-0.000649317738791423	0.0014	-0.0005493177387914229	0.0014	-0.0005493177387914229	0.0018	-0.00014931773879142294	0.0017	-0.000249317738791423	0.0024	0.0004506822612085769	0.0019	-4.93177387914229e-05	0.0017	-0.000249317738791423	0.0026	0.000650682261208577	0.002	5.068226120857715e-05	0.0016	-0.0003493177387914228
